MEMBERSHIP_STATUS,MEMBERSHIP_TERM_YEARS_MINMAX_SC,MEMBERSHIP_TERM_YEARS_STD_SC,ANNUAL_FEES_MINMAX_SC,ANNUAL_FEES_STD_SC,MEMBER_MARITAL_STATUS_MOST_CAT,MEMBER_GENDER_MOST_CAT,MEMBER_ANNUAL_INCOME_AVG_MINMAX_SC,MEMBER_ANNUAL_INCOME_AVG_STD_SC,MEMBER_OCCUPATION_CD_CAT,MEMBERSHIP_PACKAGE_CAT,MEMBER_AGE_AT_ISSUE_MINMAX_SC,ADDITIONAL_MEMBERS_CAT,PAYMENT_MODE_CAT,START_DATE_MINMAX_SC
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.00099001,-0.029153678,0,1,0.456521739,1,0,0.694676806
1,0.032258065,-0.77879853,0.011000001,0.11607749,1,1,0.007239276,0.341691429,0,1,0.380434783,2,3,0.711787072
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000490013,-0.058824591,0,1,0.5,3,3,0.231178707
1,0.032258065,-0.77879853,0.040000001,1.194939747,1,1,0.000290007,-0.070693383,0,1,0.434782609,2,0,0.768821293
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000290007,-0.070693383,0,1,0.391304348,3,3,0.354372624
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,0,0.000490013,-0.058824591,0,1,0.445652174,2,0,0.430798479
0,0.086021505,-0.55710318,1.00E-09,-0.293146125,2,0,0.001481291,0,3,1,0.239130435,0,0,0.271863118
1,0.139784946,-0.335407829,0.010618002,0.101866307,1,0,0.000420004,-0.06297906,1,0,0.554347826,3,0,0.993155894
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.000740011,-0.043989134,0,1,0.510869565,1,0,0.50608365
1,0.698924731,1.970223818,0.015000031,0.264887193,1,1,0.000690007,-0.046956511,1,0,0.641304348,0,0,0.972623574
1,0.462365591,0.994764275,0.002019991,-0.21799816,1,1,0.000690007,-0.046956511,0,0,0.565217391,1,0,0.722813688
1,0.032258065,-0.77879853,0.001999593,-0.21875701,1,1,0.003390034,0.113268982,0,1,0.576086957,2,1,0.53460076
1,0.139784946,-0.335407829,0.041545041,1.252418552,1,1,0.000470009,-0.060011684,0,0,0.641304348,0,0,0.954372624
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,2,1,0.000390004,-0.064759343,0,1,0.315217391,0,0,0.750570342
1,0.193548387,-0.113712479,0.005000001,-0.107135391,1,0,0.000640014,-0.049923175,0,1,0.260869565,3,3,0.457034221
1,0.032258065,-0.77879853,0.010000001,0.078875343,1,1,0.000690007,-0.046956511,0,1,0.456521739,2,0,0.40418251
1,0.247311828,0.107982872,1.00E-09,-0.293146125,1,1,4.00E-05,-0.08552884,0,1,0.565217391,1,3,0.314828897
0,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.000240002,-0.073660759,0,1,0.391304348,2,3,0.206463878
1,0.086021505,-0.55710318,5.15E-05,-0.291231405,1,1,0.00124002,-0.01431751,0,0,0.402173913,3,0,0.433840304
0,0.086021505,-0.55710318,8.10E-08,-0.293143149,2,1,0.000250011,-0.073066857,0,1,0.27173913,0,1,0.296958175
0,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.673913043,0,3,0.552851711
1,0.139784946,-0.335407829,1.00E-09,-0.293146125,1,1,0.000490013,-0.058824591,0,1,0.326086957,2,0,0.31634981
1,0.247311828,0.107982872,0.000101708,-0.289362406,1,1,0.001481291,0,0,0,0.434782609,3,0,0.710646388
1,0.032258065,-0.77879853,0.015000008,0.264886337,1,1,0.001481291,0,5,1,0.739130435,3,0,0.755513308
0,0.311827957,0.374017293,1.00E-06,-0.293108923,1,1,0.000540005,-0.055857927,0,1,0.619565217,1,0,0.475665399
0,0.559139785,1.393815906,1.00E-09,-0.293146125,2,0,0.00059001,-0.052890551,0,1,0.239130435,0,0,0.271863118
1,0.086021505,-0.55710318,0.010000001,0.078875343,1,0,0.000690007,-0.046956511,0,1,0.619565217,1,0,0.549809886
1,0.365591398,0.595712644,0.008000145,0.004476407,1,0,0.000240002,-0.073660759,0,1,0.445652174,1,1,0.295437262
1,0.258064516,0.152321942,1.00E-09,-0.293146125,1,1,0.001090007,-0.023219638,0,1,0.673913043,3,0,0.473764259
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.565217391,1,0,0.388212928
1,0.032258065,-0.77879853,0.010000001,0.078875343,1,1,0.00099151,-0.029064664,0,1,0.630434783,0,0,0.769961977
1,0.086021505,-0.55710318,0.002371689,-0.20491424,1,1,0.000490001,-0.058825303,0,0,0.434782609,2,1,0.909505703
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000290007,-0.070693383,1,1,0.358695652,1,0,0.753992395
0,0.387096774,0.684390784,0.002000097,-0.21873826,1,1,0.000540005,-0.055857927,0,1,0.423913043,2,1,0.292775665
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.001690025,0.012386739,0,1,0.608695652,3,0,0.487072243
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.000340011,-0.067726007,0,1,0.467391304,2,0,0.441064639
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.001481291,0,5,1,0.695652174,0,0,0.803041825
1,0.086021505,-0.55710318,0.004027251,-0.143323779,1,0,0.000740011,-0.043989134,0,0,0.391304348,2,0,0.917870722
1,0.032258065,-0.77879853,0.011557201,0.136806526,1,1,0.001481291,0,5,1,0.760869565,3,0,0.896958175
1,0.688172043,1.925884747,0.009000004,0.041673308,2,1,0.000540005,-0.055857927,0,0,0.315217391,0,0,0.986692015
1,0.086021505,-0.55710318,5.14E-05,-0.291233079,1,0,0.001481291,0,0,0,0.510869565,0,0,0.584030418
0,0.032258065,-0.77879853,0.002000097,-0.21873826,1,1,0.001490019,0.000517947,1,1,0.706521739,0,1,0.758555133
1,0.387096774,0.684390784,0.009999801,0.078867903,2,1,0.000790016,-0.041021758,0,1,0.532608696,0,0,0.52661597
1,0.086021505,-0.55710318,0.002370753,-0.204949061,1,1,0.000490001,-0.058825303,0,0,0.576086957,2,1,0.965019011
1,0.086021505,-0.55710318,0.000440951,-0.276741838,1,1,0.000490013,-0.058824591,0,1,0.402173913,2,0,0.375665399
1,0.139784946,-0.335407829,1.00E-09,-0.293146125,1,0,0.000496433,-0.05844361,0,1,0.402173913,2,0,0.375665399
1,0.139784946,-0.335407829,0.002000049,-0.218740045,1,1,0.000490001,-0.058825303,0,0,0.663043478,1,1,0.984030418
1,0.784946237,2.324936379,4.40E-08,-0.293144525,1,0,0.000490001,-0.058825303,0,0,0.565217391,0,0,0.988212928
1,0.247311828,0.107982872,0.014117444,0.232053062,1,1,0.001990016,0.03018886,1,0,0.510869565,1,0,1
1,0.247311828,0.107982872,0.013500001,0.209082857,1,1,0.001481291,0,5,0,0.815217391,3,0,0.907224335
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000390004,-0.064759343,0,1,0.5,2,2,0.505703422
1,0.666666667,1.837206607,4.80E-08,-0.293144376,2,1,0.000470009,-0.060011684,0,0,0.358695652,0,0,0.745627376
1,0.193548387,-0.113712479,0.010400157,0.093762005,1,1,0.00099001,-0.029153678,0,1,0.52173913,2,1,0.493155894
1,0.76344086,2.236258238,0.004999987,-0.107135912,2,1,0.000740011,-0.043989134,1,0,0.25,0,0,0.97756654
1,0.150537634,-0.291068759,1.00E-09,-0.293146125,1,1,4.00E-05,-0.08552884,0,1,0.663043478,2,3,0.304942966
0,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,0,0.000290007,-0.070693383,0,1,0.510869565,3,0,0.386692015
0,0.311827957,0.374017293,0.040005501,1.195144358,1,1,0.001490019,0.000517947,0,1,0.608695652,2,0,0.549809886
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.77173913,3,0,0.257414449
1,0.903225806,2.81266615,0.001229285,-0.247414121,1,1,0.001190016,-0.017284886,1,0,0.456521739,0,0,0.988212928
1,0.946236559,2.990022431,0.000155001,-0.287379792,1,0,0.001481291,0,0,0,0.304347826,0,0,0.590114068
0,0.494623656,1.127781485,0.002744526,-0.191043903,1,0,0.000470009,-0.060011684,0,0,0.543478261,3,0,0.609885932
1,0.086021505,-0.55710318,0.002399983,-0.203861642,1,1,0.00099001,-0.029153678,0,0,0.608695652,3,0,0.909125475
1,0.537634409,1.305137766,1.76E-06,-0.293080649,3,0,0.000570006,-0.054077644,0,0,0.489130435,0,1,0.97756654
1,0.139784946,-0.335407829,0.002298333,-0.20764324,1,0,0.00059001,-0.052890551,0,0,0.782608696,3,1,1
1,0.032258065,-0.77879853,0.005000001,-0.107135391,1,1,0.002490025,0.059860485,0,1,0.423913043,3,0,0.623954373
1,0.344086022,0.507034503,1.00E-09,-0.293146125,1,0,0.000390004,-0.064759343,0,1,0.586956522,1,3,0.479847909
1,0.967741935,3.078700571,0.000522069,-0.273724074,1,1,0.001490019,0.000517947,0,0,0.402173913,0,3,0.966159696
0,0.483870968,1.083442415,5.13E-05,-0.291236167,1,1,0.000315003,-0.069210051,0,0,0.543478261,2,3,0.631939163
1,0.247311828,0.107982872,3.92E-07,-0.293131579,1,1,0.00099001,-0.029153678,1,0,0.630434783,0,0,0.896958175
1,0.602150538,1.571172186,0.010000051,0.078877203,1,1,0.000490001,-0.058825303,5,0,0.782608696,3,0,0.869201521
0,0.612903226,1.615511257,0.010300845,0.090067386,1,1,0.000490001,-0.058825303,1,0,0.402173913,3,1,0.896958175
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,2,0,0.000410008,-0.06357225,0,1,0.260869565,0,0,0.942585551
1,0.032258065,-0.77879853,2.01E-07,-0.293138684,1,1,0.00124002,-0.01431751,0,1,0.652173913,2,0,0.629277567
0,0.139784946,-0.335407829,1.00E-09,-0.293146125,1,0,0.000290007,-0.070693383,0,1,0.5,2,0,0.496197719
1,0.193548387,-0.113712479,8.10E-08,-0.293143149,1,1,0.001790022,0.018320779,4,1,0.391304348,2,1,0.351330798
1,0.086021505,-0.55710318,8.10E-08,-0.293143149,1,1,0.001890019,0.02425482,0,1,0.434782609,2,1,0.203422053
0,0.086021505,-0.55710318,0.003530805,-0.161792636,1,1,0.00059001,-0.052890551,0,0,0.608695652,2,1,0.865779468
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000470009,-0.060011684,0,1,0.413043478,2,0,0.493155894
0,0.032258065,-0.77879853,0.016000001,0.302088224,1,1,0.00059001,-0.052890551,1,1,0.413043478,3,0,0.770342205
1,0.193548387,-0.113712479,0.005000237,-0.107126611,1,1,0.001490019,0.000517947,1,0,0.684782609,0,0,0.896577947
1,0.032258065,-0.77879853,0.002000097,-0.21873826,1,0,0.000189998,-0.076628135,0,1,0.423913043,1,1,0.770342205
1,0.193548387,-0.113712479,8.10E-08,-0.293143149,2,1,0.000410008,-0.06357225,0,1,0.304347826,0,1,0.482889734
1,0.139784946,-0.335407829,0.000963747,-0.257292705,1,1,0.00139001,-0.005416805,1,0,0.489130435,0,0,0.860456274
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.826086957,0,0,0.582509506
1,0.086021505,-0.55710318,0.00999998,0.078874562,1,1,0.001490019,0.000517947,0,0,0.793478261,1,0,0.909505703
1,0.612903226,1.615511257,5.01E-07,-0.293127524,2,1,0.000740011,-0.043989134,0,1,0.22826087,0,0,0.506463878
1,0.139784946,-0.335407829,0.000309003,-0.281650587,1,1,0.001481291,0,5,0,0.630434783,0,0,0.95513308
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.00059001,-0.052890551,4,1,0.565217391,3,0,0.445247148
1,0.032258065,-0.77879853,0.008000133,0.00447596,1,1,0.00059001,-0.052890551,0,1,0.641304348,3,1,0.745247148
0,1,3.211717781,0.000758085,-0.264943773,1,1,0.000740011,-0.043989134,0,0,0.413043478,0,1,0.915589354
0,0.086021505,-0.55710318,0.005000001,-0.107135391,1,1,0.000690007,-0.046956511,0,1,0.391304348,1,0,0.493155894
0,0.032258065,-0.77879853,0.000125073,-0.288493178,1,1,0.001481291,0,0,1,0.467391304,2,1,0.202281369
1,0.440860215,0.906086134,1.00E-09,-0.293146125,1,1,0.00059001,-0.052890551,0,1,0.380434783,2,0,0.354372624
1,0.139784946,-0.335407829,0.002370693,-0.204951293,1,1,0.001481291,0,5,0,0.923913043,3,2,0.988593156
1,0.086021505,-0.55710318,0.005000001,-0.107135391,3,1,0.00099001,-0.029153678,0,1,0.402173913,0,3,0.353992395
1,0.139784946,-0.335407829,0.000309006,-0.281650475,1,1,0.000690007,-0.046956511,1,0,0.043478261,3,0,0.907604563
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,2,1,0.000280011,-0.071286574,0,1,0.239130435,0,3,0.295437262
1,0.193548387,-0.113712479,0.005351545,-0.094057199,1,1,0.00099001,-0.029153678,1,0,0.532608696,1,0,0.89581749
0,0.032258065,-0.77879853,0.002000097,-0.21873826,1,1,0.00059001,-0.052890551,1,1,0.467391304,3,1,0.827756654
0,0.301075269,0.329678223,1.00E-09,-0.293146125,1,1,0.000490013,-0.058824591,0,1,0.630434783,3,3,0.541825095
0,0.451612903,0.950425205,0.010000001,0.078875343,1,0,0.000530009,-0.056451117,0,1,0.358695652,1,3,0.267680608
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.001481291,0,3,1,0.5,3,0,0.493155894
0,0.548387097,1.349476836,5.14E-05,-0.29123572,1,0,0.000290007,-0.070693383,0,0,0.47826087,2,0,0.591634981
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.510869565,1,0,0.4
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,2,1,9.00E-05,-0.082562176,1,1,0.293478261,0,3,0.819391635
1,0.086021505,-0.55710318,0.002544933,-0.198469191,1,1,0.001490019,0.000517947,0,0,0.554347826,3,1,0.909505703
1,0.892473118,2.76832708,0.003508361,-0.162627601,1,1,0.001481291,0,0,0,0.445652174,0,0,0.604942966
1,0.086021505,-0.55710318,0.002185797,-0.211829821,2,0,0.000690007,-0.046956511,0,0,0.532608696,0,1,0.8121673
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.673913043,1,0,0.514828897
1,0.032258065,-0.77879853,0.015000001,0.264886077,1,0,0.000288999,-0.070753201,0,1,0.25,2,0,0.781749049
0,0.032258065,-0.77879853,0.090000001,3.055047086,1,0,0.000591306,-0.052813642,1,1,0.554347826,3,3,0.711787072
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.001840014,0.021287443,0,1,0.445652174,1,0,0.631939163
1,0.107526882,-0.46842504,1.00E-09,-0.293146125,2,1,0.000690007,-0.046956511,0,1,0.826086957,0,0,0.46121673
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.000340011,-0.067726007,4,1,0.27173913,2,0,0.457034221
1,0.698924731,1.970223818,0.01000002,0.07887605,2,1,0.001190016,-0.017284886,0,0,0.304347826,0,0,0.688593156
0,0.139784946,-0.335407829,0.002500001,-0.200140758,1,1,0.001490019,0.000517947,4,1,0.5,2,0,0.386692015
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.000390004,-0.064759343,1,1,0.489130435,3,0,0.758555133
0,0.440860215,0.906086134,0.000210001,-0.285333674,1,1,0.001490019,0.000517947,0,1,0.489130435,2,0,0.478326996
1,0.086021505,-0.55710318,0.002411745,-0.20342407,1,0,0.000290007,-0.070693383,0,0,0.554347826,3,1,0.815969582
1,0.107526882,-0.46842504,0.020000001,0.450896811,2,0,0.000140005,-0.079594799,0,1,0.706521739,0,0,0.442965779
1,0.139784946,-0.335407829,0.000309004,-0.28165055,1,1,0.000440008,-0.061791967,1,0,0.456521739,3,0,0.87338403
1,0.419354839,0.817407994,1.00E-09,-0.293146125,1,1,0.000290007,-0.070693383,0,1,0.510869565,1,0,0.493155894
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.000490013,-0.058824591,0,1,0.52173913,1,0,0.271863118
1,0.086021505,-0.55710318,0.009998182,0.078807672,1,0,0.000390004,-0.064759343,0,0,0.423913043,3,0,0.7
1,0.086021505,-0.55710318,0.002054997,-0.216695862,1,1,0.000690007,-0.046956511,1,0,0.5,1,1,0.801520913
0,0.086021505,-0.55710318,0.004980001,-0.107879434,2,1,0.000270003,-0.071880476,4,1,0.282608696,0,3,0.260076046
1,0.107526882,-0.46842504,0.024699918,0.625743813,1,1,0.000189998,-0.076628135,1,0,0.72826087,0,0,0.966159696
1,0.086021505,-0.55710318,0.004183981,-0.137493087,1,1,0.00037,-0.065946436,0,0,0.554347826,1,2,0.810646388
1,0.139784946,-0.335407829,4.70E-08,-0.293144413,1,0,0.000339999,-0.067726719,1,0,0.304347826,1,0,0.896958175
0,0.344086022,0.507034503,0.018502001,0.395167995,1,1,0.000490013,-0.058824591,0,1,0.586956522,3,0,0.484790875
1,0.139784946,-0.335407829,0.0100009,0.078908788,1,1,0.001481291,0,0,1,0.586956522,0,0,0.433840304
1,0.139784946,-0.335407829,0.000309002,-0.281650624,1,1,0.001990016,0.03018886,0,0,0.543478261,2,0,0.989353612
0,0.032258065,-0.77879853,0.047145,1.460749048,1,0,0.000743779,-0.043765531,1,1,0.760869565,3,0,0.769581749
1,0.301075269,0.329678223,1.00E-09,-0.293146125,1,1,0.000490013,-0.058824591,0,1,0.630434783,2,0,0.526996198
0,0.505376344,1.172120555,1.00E-09,-0.293146125,2,0,0.000240002,-0.073660759,0,1,0.282608696,0,0,0.396958175
1,0.139784946,-0.335407829,0.002496821,-0.200259061,1,1,0.000189998,-0.076628135,1,0,0.630434783,3,3,0.983269962
1,0.139784946,-0.335407829,0.002499999,-0.200140832,1,1,0.000490013,-0.058824591,0,1,0.304347826,1,0,0.208745247
1,0.376344086,0.640051714,0.040000001,1.194939747,1,1,0.001490019,0.000517947,0,1,0.445652174,3,0,0.203041825
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.000390004,-0.064759343,0,1,0.413043478,3,0,0.475665399
1,0.086021505,-0.55710318,0.000721379,-0.266309315,1,1,0.001481291,0,5,0,0.673913043,3,3,0.97338403
1,0.032258065,-0.77879853,0.010000001,0.078875343,1,1,0.001481291,0,0,1,0.641304348,0,0,0.575665399
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.00059001,-0.052890551,0,1,0.293478261,2,0,0.468821293
1,0.086021505,-0.55710318,0.009998354,0.078814071,1,0,0.001090007,-0.023219638,1,0,0.652173913,3,0,0.758555133
1,0.182795699,-0.158051549,1.00E-09,-0.293146125,1,1,0.000331515,-0.068230183,0,1,0.75,2,0,0.48973384
1,0.193548387,-0.113712479,0.050000001,1.566961215,2,1,0.002390028,0.053926444,0,1,0.239130435,0,0,0.493155894
1,0.430107527,0.861747064,1.00E-09,-0.293146125,1,1,0.000690007,-0.046956511,0,1,0.489130435,3,0,0.549809886
1,0.139784946,-0.335407829,0.010618041,0.101867758,1,1,0.00099001,-0.029153678,0,0,0.652173913,2,3,0.982889734
0,0.032258065,-0.77879853,0.040000001,1.194939747,1,1,0.001481291,0,5,1,0.684782609,0,0,0.770342205
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.001481291,0,5,1,0.858695652,3,0,0.6121673
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000241154,-0.073592396,0,1,0.391304348,3,3,0.6
1,0.053763441,-0.69012039,0.005000001,-0.107135391,1,1,0.000390004,-0.064759343,0,1,0.760869565,1,1,0.433840304
0,0.731182796,2.103241028,0.001767361,-0.227396539,1,1,0.000390004,-0.064759343,0,0,0.576086957,0,0,0.711787072
1,0.451612903,0.950425205,1.00E-09,-0.293146125,1,1,0.000470009,-0.060011684,0,1,0.467391304,1,0,0.550190114
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000740011,-0.043989134,0,1,0.413043478,3,3,0.581368821
0,0.032258065,-0.77879853,0.090000001,3.055047086,2,1,0.001290013,-0.011350846,1,1,0.315217391,0,3,0.769201521
1,0.139784946,-0.335407829,0.002274237,-0.208539663,1,0,0.000854013,-0.037224058,0,0,0.380434783,2,3,0.97756654
1,0.086021505,-0.55710318,0.005000012,-0.107134982,1,1,0.00139001,-0.005416805,0,0,0.52173913,0,0,0.871863118
1,0.225806452,0.019304732,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.695652174,3,0,0.230038023
0,0.172043011,-0.202390619,0.050000001,1.566961215,1,1,0.005990064,0.267560435,0,1,0.641304348,1,1,0.428136882
0,0.032258065,-0.77879853,0.015000001,0.264886077,1,0,0.000340011,-0.067726007,0,1,0.489130435,1,0,0.617490494
1,0.086021505,-0.55710318,0.002370789,-0.204947722,2,0,0.000790004,-0.04102247,0,0,0.423913043,0,1,0.964638783
0,0.086021505,-0.55710318,1.00E-09,-0.293146125,2,0,0.000440008,-0.061791967,0,1,0.304347826,0,3,0.457034221
0,0.032258065,-0.77879853,0.002000001,-0.218741831,1,1,0.00359004,0.125137775,0,1,0.304347826,1,2,0.069581749
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.000310011,-0.06950629,0,1,0.532608696,1,0,0.493155894
0,0.032258065,-0.77879853,0.04,1.194939709,1,1,0.00099001,-0.029153678,0,1,0.532608696,1,0,0.755893536
1,0.731182796,2.103241028,0.001000009,-0.25594368,1,1,0.000490001,-0.058825303,0,0,0.684782609,0,0,0.960076046
0,0.139784946,-0.335407829,1.00E-09,-0.293146125,1,0,0.000340011,-0.067726007,0,1,0.391304348,2,3,0.56539924
0,0.268817204,0.196661012,0.005000001,-0.107135391,1,1,0.000290007,-0.070693383,0,1,0.652173913,2,0,0.544486692
1,0.086021505,-0.55710318,0.002370357,-0.204963793,1,0,0.001481291,0,3,0,0.489130435,1,1,0.946387833
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.013225464,0.696924877,0,1,0.391304348,1,0,0.628136882
1,0.612903226,1.615511257,0.002744526,-0.191043903,0,1,0.000490013,-0.058824591,0,0,0.423913043,0,0,0.607984791
0,0.139784946,-0.335407829,5.01E-07,-0.293127524,1,1,0.001190016,-0.017284886,0,1,0.565217391,1,0,0.44904943
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000330003,-0.06831991,1,1,0.456521739,3,0,0.768821293
1,0.053763441,-0.69012039,0.007200001,-0.025290668,1,1,0.000710011,-0.045769418,0,1,0.77173913,3,0,0.386692015
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000490001,-0.058825303,1,1,0.304347826,1,3,0.861596958
1,0.892473118,2.76832708,0.017016721,0.33991239,1,0,0.001864759,0.022755821,1,0,0.489130435,0,0,0.770342205
1,0.086021505,-0.55710318,0.0025155,-0.199564162,1,1,0.00059001,-0.052890551,1,0,0.663043478,2,0,0.980608365
1,0.139784946,-0.335407829,5.01E-07,-0.293127524,1,1,0.00099001,-0.029153678,0,1,0.434782609,3,0,0.436121673
1,0.182795699,-0.158051549,0.026000289,0.674120406,1,1,0.000690007,-0.046956511,0,1,0.630434783,2,1,0.305703422
1,0.225806452,0.019304732,0.010000001,0.078875343,1,0,0.000490013,-0.058824591,0,1,0.597826087,3,3,0.354372624
1,0.741935484,2.147580098,0.001821249,-0.225391789,1,0,0.000833036,-0.038468832,0,0,0.597826087,0,1,0.818250951
0,0.462365591,0.994764275,0.014000193,0.227691073,1,1,0.000570006,-0.054077644,0,1,0.326086957,2,1,0.313688213
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000760004,-0.042802754,0,1,0.423913043,2,3,0.407224335
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.001481291,0,5,1,0.836956522,3,0,0.514828897
1,0.086021505,-0.55710318,0.002371785,-0.204910668,1,1,0.000890013,-0.035087718,0,0,0.554347826,1,1,0.95513308
0,0.032258065,-0.77879853,0.020000001,0.450896811,1,0,0.00059001,-0.052890551,0,1,0.510869565,2,0,0.681368821
1,0.193548387,-0.113712479,0.0114102,0.131337773,0,0,0.00099001,-0.029153678,0,0,0.391304348,0,0,0.909505703
1,0.247311828,0.107982872,1.00E-09,-0.293146125,1,1,0.000490013,-0.058824591,0,1,0.684782609,3,0,0.548669202
0,0.086021505,-0.55710318,0.000309189,-0.281643667,1,1,0.000290007,-0.070693383,1,0,0.402173913,2,1,0.969961977
1,0.193548387,-0.113712479,0.001837233,-0.22479715,1,1,0.002390028,0.053926444,4,0,0.565217391,0,1,0.81634981
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000390004,-0.064759343,0,1,0.358695652,3,0,0.506463878
1,0.139784946,-0.335407829,0.005463485,-0.089892791,2,1,0.000390004,-0.064759343,0,0,0.25,0,3,0.97338403
1,0.827956989,2.502292659,0.017297621,0.350362474,1,1,0.00262889,0.06810106,1,0,0.510869565,0,0,0.770342205
1,0.559139785,1.393815906,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.663043478,1,0,0.478707224
1,0.139784946,-0.335407829,0.000963747,-0.257292705,1,1,0.00139001,-0.005416805,1,0,0.489130435,0,0,0.860456274
0,0.032258065,-0.77879853,0.009998001,0.078800939,2,1,0.000810008,-0.039835378,0,1,0.22826087,0,3,0.280608365
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.001490019,0.000517947,0,1,0.510869565,1,0,0.768821293
1,0.193548387,-0.113712479,0.020000001,0.450896811,2,1,0.000940017,-0.032120342,0,1,0.413043478,0,0,0.466159696
1,0.139784946,-0.335407829,1.00E-09,-0.293146125,1,1,0.003490043,0.119203734,0,1,0.5,3,0,0.4
1,0.967741935,3.078700571,1.63E-05,-0.292538911,1,1,0.000490001,-0.058825303,1,0,0.47826087,0,0,0.734220532
1,0.086021505,-0.55710318,0.00051944,-0.273821879,1,1,0.00059001,-0.052890551,4,0,0.554347826,2,0,0.903422053
1,0.193548387,-0.113712479,0.002500001,-0.200140758,1,1,0.001481291,0,0,1,0.141304348,0,0,0.468060837
1,0.032258065,-0.77879853,0.015000001,0.264886077,1,1,0.000340011,-0.067726007,0,1,0.456521739,3,0,0.758555133
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,2,1,0.000390004,-0.064759343,0,1,0.25,0,0,0.66539924
0,0.032258065,-0.77879853,0.022500001,0.543902178,1,1,0.000870009,-0.036274811,1,1,0.47826087,2,0,0.756273764
1,0.032258065,-0.77879853,0.010000001,0.078875343,1,0,0.001481291,0,0,1,0.47826087,0,0,0.58365019
1,0.935483871,2.94568336,0.000369642,-0.279394686,1,1,0.001690013,0.012386027,0,0,0.402173913,0,0,0.89581749
1,0.032258065,-0.77879853,0.040000001,1.194939747,1,1,0.001481291,0,0,1,0.663043478,0,0,0.317490494
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.00059001,-0.052890551,1,1,0.5,3,0,0.758555133
1,0.64516129,1.748528467,0.009999948,0.078873371,1,1,0.000450005,-0.061198777,1,0,0.391304348,1,0,0.950570342
1,0.451612903,0.950425205,0.005000001,-0.107135391,1,1,0.000440008,-0.061791967,0,1,0.467391304,2,0,0.550190114
1,0.397849462,0.728729854,1.00E-09,-0.293146125,2,0,0.001481291,0,3,1,0.413043478,0,0,0.440304183
0,0.032258065,-0.77879853,0.015000001,0.264886077,1,0,0.001481291,0,3,1,0.75,0,0,0.758555133
1,0.086021505,-0.55710318,0.001999545,-0.218758795,1,1,0.00037,-0.065946436,1,0,0.445652174,2,1,0.949429658
